시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
경기도,파주시,파주읍,백석리,5.0,1996-03-01,,
경기도,파주시,파주읍,파주리,6.0,1996-03-01,,
경기도,파주시,파주읍,연풍리,7.0,1996-03-01,,
경기도,파주시,법원읍,,9.0,1996-03-01,,
경기도,파주시,법원읍,오현리,1.0,1996-03-01,,
경기도,파주시,법원읍,법원리,2.0,1996-03-01,,
경기도,파주시,법원읍,가야리,3.0,1996-03-01,,
경기도,파주시,법원읍,동문리,4.0,1996-03-01,,
경기도,파주시,법원읍,대능리,5.0,1996-03-01,,
경기도,파주시,법원읍,삼방리,6.0,1996-03-01,,
경기도,파주시,법원읍,갈곡리,7.0,1996-03-01,,
경기도,파주시,법원읍,직천리,8.0,1996-03-01,,
경기도,파주시,법원읍,웅담리,9.0,1996-03-01,,
경기도,파주시,법원읍,금곡리,10.0,1996-03-01,,
경기도,파주시,조리읍,,0.0,2002-04-01,,
경기도,파주시,조리읍,봉일천리,0.0,2002-04-01,,
경기도,파주시,조리읍,뇌조리,0.0,2002-04-01,,
경기도,파주시,조리읍,등원리,0.0,2002-04-01,,
경기도,파주시,조리읍,장곡리,0.0,2002-04-01,,
경기도,파주시,조리읍,오산리,0.0,2002-04-01,,
경기도,파주시,조리읍,능안리,0.0,2002-04-01,,
경기도,파주시,조리읍,대원리,0.0,2002-04-01,,
경기도,파주시,월롱면,,10.0,1996-03-01,,
경기도,파주시,월롱면,위전리,1.0,1996-03-01,,
경기도,파주시,월롱면,도내리,2.0,1996-03-01,,
경기도,파주시,월롱면,덕은리,3.0,1996-03-01,,
경기도,파주시,월롱면,능산리,4.0,1996-03-01,,
경기도,파주시,월롱면,영태리,5.0,1996-03-01,,
경기도,파주시,탄현면,,11.0,1996-03-01,,
경기도,파주시,탄현면,성동리,1.0,1996-03-01,,
경기도,파주시,탄현면,법흥리,2.0,1996-03-01,,
경기도,파주시,탄현면,갈현리,3.0,1996-03-01,,
경기도,파주시,탄현면,문지리,4.0,1996-03-01,,
경기도,파주시,탄현면,대동리,5.0,1996-03-01,,
경기도,파주시,탄현면,만우리,6.0,1996-03-01,,
경기도,파주시,탄현면,축현리,7.0,1996-03-01,,
경기도,파주시,탄현면,금승리,8.0,1996-03-01,,
경기도,파주시,탄현면,오금리,9.0,1996-03-01,,
경기도,파주시,탄현면,낙하리,10.0,1996-03-01,,
경기도,파주시,탄현면,금산리,11.0,1996-03-01,,
경기도,파주시,광탄면,,14.0,1996-03-01,,
경기도,파주시,광탄면,분수리,1.0,1996-03-01,,
경기도,파주시,광탄면,방축리,2.0,1996-03-01,,
경기도,파주시,광탄면,마장리,3.0,1996-03-01,,
경기도,파주시,광탄면,발랑리,4.0,1996-03-01,,
경기도,파주시,광탄면,창만리,5.0,1996-03-01,,
경기도,파주시,광탄면,용미리,6.0,1996-03-01,,
경기도,파주시,광탄면,신산리,7.0,1996-03-01,,
경기도,파주시,광탄면,기산리,8.0,1996-03-01,,
경기도,파주시,광탄면,영장리,9.0,1996-03-01,,
경기도,파주시,파평면,,15.0,1996-03-01,,
경기도,파주시,파평면,덕천리,1.0,1996-03-01,,
경기도,파주시,파평면,두포리,2.0,1996-03-01,,
경기도,파주시,파평면,마산리,3.0,1996-03-01,,
경기도,파주시,파평면,율곡리,4.0,1996-03-01,,
경기도,파주시,파평면,금파리,6.0,1996-03-01,,
경기도,파주시,파평면,장파리,7.0,1996-03-01,,
경기도,파주시,파평면,눌노리,5.0,2013-02-22,,4148036025.0
경기도,파주시,적성면,,16.0,1996-03-01,,
경기도,파주시,적성면,어유지리,1.0,1996-03-01,,
경기도,파주시,적성면,장좌리,2.0,1996-03-01,,
경기도,파주시,적성면,장현리,3.0,1996-03-01,,
경기도,파주시,적성면,구읍리,4.0,1996-03-01,,
경기도,파주시,적성면,객현리,5.0,1996-03-01,,
경기도,파주시,적성면,가월리,6.0,1996-03-01,,
경기도,파주시,적성면,무건리,7.0,1996-03-01,,
경기도,파주시,적성면,율포리,8.0,1996-03-01,,
경기도,파주시,적성면,답곡리,9.0,1996-03-01,,
경기도,파주시,적성면,식현리,10.0,1996-03-01,,
경기도,파주시,적성면,주월리,11.0,1996-03-01,,
경기도,파주시,적성면,설마리,12.0,1996-03-01,,
경기도,파주시,적성면,적암리,13.0,1996-03-01,,
경기도,파주시,적성면,두지리,14.0,1996-03-01,,
경기도,파주시,적성면,마지리,15.0,1996-03-01,,
경기도,파주시,적성면,자장리,16.0,1996-03-01,,
경기도,파주시,군내면,,17.0,1996-03-01,,
경기도,파주시,군내면,백연리,1.0,1996-03-01,,
경기도,파주시,군내면,정자리,2.0,1996-03-01,,
경기도,파주시,군내면,조산리,3.0,1996-03-01,,
경기도,파주시,군내면,읍내리,4.0,1996-03-01,,
경기도,파주시,군내면,송산리,5.0,1996-03-01,,
경기도,파주시,군내면,점원리,6.0,1996-03-01,,
경기도,파주시,군내면,방목리,7.0,1996-03-01,,
경기도,파주시,장단면,,18.0,1996-03-01,,
경기도,파주시,장단면,노상리,1.0,1996-03-01,,
경기도,파주시,장단면,노하리,2.0,1996-03-01,,
경기도,파주시,장단면,거곡리,3.0,1996-03-01,,
경기도,파주시,장단면,도라산리,4.0,1996-03-01,,
경기도,파주시,장단면,석곶리,5.0,1996-03-01,,
경기도,파주시,장단면,강정리,6.0,1996-03-01,,
경기도,파주시,장단면,동장리,8.0,1996-03-01,,
경기도,파주시,장단면,정동리,7.0,1996-03-01,,
경기도,파주시,장단면,덕산리,19.0,2020-12-18,,
경기도,파주시,진동면,,19.0,1996-03-01,,
경기도,파주시,진동면,동파리,1.0,1996-03-01,,
경기도,파주시,진동면,용산리,2.0,1996-03-01,,
경기도,파주시,진동면,하포리,3.0,1996-03-01,,
경기도,파주시,진동면,서곡리,4.0,1996-03-01,,
경기도,파주시,진동면,초리,5.0,1996-03-01,,
경기도,파주시,진서면,,20.0,1996-03-01,,
경기도,파주시,진서면,어용리,2.0,1996-03-01,,
경기도,파주시,진서면,금릉리,3.0,2013-02-22,,
경기도,파주시,진서면,선적리,21.0,2020-12-18,,
경기도,이천시,,,34.0,1996-03-01,,
경기도,이천시,창전동,,1.0,1996-03-01,,
경기도,이천시,관고동,,2.0,1996-03-01,,
경기도,이천시,중리동,,3.0,1996-03-01,,
경기도,이천시,증일동,,4.0,1996-03-01,,
경기도,이천시,율현동,,5.0,1996-03-01,,
경기도,이천시,진리동,,6.0,1996-03-01,,
경기도,이천시,안흥동,,7.0,1996-03-01,,
경기도,이천시,갈산동,,8.0,1996-03-01,,
경기도,이천시,증포동,,9.0,1996-03-01,,
경기도,이천시,송정동,,10.0,1996-03-01,,
경기도,이천시,사음동,,11.0,1996-03-01,,
경기도,이천시,단월동,,12.0,1996-05-01,,
경기도,이천시,대포동,,13.0,1996-05-01,,
경기도,이천시,고담동,,14.0,1996-05-01,,
경기도,이천시,장록동,,15.0,1996-05-01,,
경기도,이천시,장호원읍,,16.0,1996-03-01,,
경기도,이천시,장호원읍,장호원리,1.0,1996-03-01,,
경기도,이천시,장호원읍,오남리,2.0,1996-03-01,,
경기도,이천시,장호원읍,진암리,3.0,1996-03-01,,
경기도,이천시,장호원읍,어석리,4.0,1996-03-01,,
경기도,이천시,장호원읍,대서리,5.0,1996-03-01,,
경기도,이천시,장호원읍,송산리,6.0,1996-03-01,,
경기도,이천시,장호원읍,방추리,7.0,1996-03-01,,
경기도,이천시,장호원읍,선읍리,8.0,1996-03-01,,
경기도,이천시,장호원읍,이황리,9.0,1996-03-01,,
경기도,이천시,장호원읍,나래리,10.0,1996-03-01,,
경기도,이천시,장호원읍,와현리,11.0,1996-03-01,,
경기도,이천시,장호원읍,풍계리,12.0,1996-03-01,,
경기도,이천시,장호원읍,노탑리,13.0,1996-03-01,,
경기도,이천시,부발읍,,17.0,1996-03-01,,
경기도,이천시,부발읍,무촌리,1.0,1996-03-01,,
경기도,이천시,부발읍,죽당리,2.0,1996-03-01,,
경기도,이천시,부발읍,신원리,3.0,1996-03-01,,
경기도,이천시,부발읍,고백리,4.0,1996-03-01,,
경기도,이천시,부발읍,대관리,5.0,1996-03-01,,
경기도,이천시,부발읍,마암리,6.0,1996-03-01,,
경기도,이천시,부발읍,산촌리,7.0,1996-03-01,,
경기도,이천시,부발읍,신하리,8.0,1996-03-01,,
경기도,이천시,부발읍,가좌리,9.0,1996-03-01,,
경기도,이천시,부발읍,아미리,10.0,1996-03-01,,
경기도,이천시,부발읍,수정리,11.0,1996-03-01,,
경기도,이천시,부발읍,송온리,12.0,1996-03-01,,
경기도,이천시,부발읍,가산리,13.0,1996-03-01,,
경기도,이천시,부발읍,응암리,14.0,1996-03-01,,
경기도,이천시,신둔면,,18.0,1996-03-01,,
경기도,이천시,신둔면,수광리,1.0,1996-03-01,,
경기도,이천시,신둔면,남정리,2.0,1996-03-01,,
경기도,이천시,신둔면,지석리,3.0,1996-03-01,,
경기도,이천시,신둔면,장동리,4.0,1996-03-01,,
경기도,이천시,신둔면,도봉리,5.0,1996-03-01,,
경기도,이천시,신둔면,도암리,6.0,1996-03-01,,
경기도,이천시,신둔면,수하리,7.0,1996-03-01,,
경기도,이천시,신둔면,수남리,8.0,1996-03-01,,
경기도,이천시,신둔면,고척리,9.0,1996-03-01,,
경기도,이천시,신둔면,용면리,10.0,1996-03-01,,
경기도,이천시,신둔면,인후리,11.0,1996-03-01,,
경기도,이천시,신둔면,마교리,12.0,1996-03-01,,
경기도,이천시,신둔면,소정리,13.0,1996-03-01,,
경기도,이천시,백사면,,19.0,1996-03-01,,
경기도,이천시,백사면,현방리,1.0,1996-03-01,,
경기도,이천시,백사면,경사리,2.0,1996-03-01,,
경기도,이천시,백사면,도립리,3.0,1996-03-01,,
경기도,이천시,백사면,송말리,4.0,1996-03-01,,
경기도,이천시,백사면,신대리,5.0,1996-03-01,,
경기도,이천시,백사면,모전리,6.0,1996-03-01,,
경기도,이천시,백사면,도지리,7.0,1996-03-01,,
경기도,이천시,백사면,조읍리,8.0,1996-03-01,,
경기도,이천시,백사면,우곡리,9.0,1996-03-01,,
경기도,이천시,백사면,내촌리,10.0,1996-03-01,,
경기도,이천시,백사면,상용리,11.0,1996-03-01,,
경기도,이천시,백사면,백우리,12.0,1996-03-01,,
경기도,이천시,호법면,,20.0,1996-03-01,,
경기도,이천시,호법면,유산리,1.0,1996-03-01,,
경기도,이천시,호법면,안평리,2.0,1996-03-01,,
경기도,이천시,호법면,후안리,3.0,1996-03-01,,
경기도,이천시,호법면,단천리,4.0,1996-03-01,,
경기도,이천시,호법면,매곡리,5.0,1996-03-01,,
경기도,이천시,호법면,동산리,6.0,1996-03-01,,
경기도,이천시,호법면,주박리,7.0,1996-03-01,,
경기도,이천시,호법면,주미리,8.0,1996-03-01,,
경기도,이천시,호법면,송갈리,9.0,1996-03-01,,
경기도,이천시,마장면,,21.0,1996-03-01,,
경기도,이천시,마장면,오천리,1.0,1996-03-01,,
경기도,이천시,마장면,양촌리,2.0,1996-03-01,,
경기도,이천시,마장면,관리,3.0,1996-03-01,,
경기도,이천시,마장면,회억리,4.0,1996-03-01,,
경기도,이천시,마장면,장암리,5.0,1996-03-01,,
경기도,이천시,마장면,목리,6.0,1996-03-01,,
경기도,이천시,마장면,표교리,7.0,1996-03-01,,
경기도,이천시,마장면,이치리,8.0,1996-03-01,,
경기도,이천시,마장면,각평리,9.0,1996-03-01,,
경기도,이천시,마장면,덕평리,10.0,1996-03-01,,
경기도,이천시,마장면,이평리,11.0,1996-03-01,,
경기도,이천시,마장면,해월리,12.0,1996-03-01,,
경기도,이천시,마장면,작촌리,13.0,1996-03-01,,
경기도,이천시,대월면,,22.0,1996-03-01,,
경기도,이천시,대월면,초지리,1.0,1996-03-01,,
경기도,이천시,대월면,사동리,2.0,1996-03-01,,
경기도,이천시,대월면,대대리,3.0,1996-03-01,,
경기도,이천시,대월면,대흥리,4.0,1996-03-01,,
경기도,이천시,대월면,도리리,5.0,1996-03-01,,
경기도,이천시,대월면,구시리,6.0,1996-03-01,,
경기도,이천시,대월면,군량리,7.0,1996-03-01,,
경기도,이천시,대월면,송라리,8.0,1996-03-01,,
경기도,이천시,대월면,장평리,9.0,1996-03-01,,
경기도,이천시,대월면,부필리,10.0,1996-03-01,,
경기도,이천시,모가면,,23.0,1996-03-01,,
경기도,이천시,모가면,진가리,1.0,1996-03-01,,
경기도,이천시,모가면,서경리,2.0,1996-03-01,,
경기도,이천시,모가면,산내리,3.0,1996-03-01,,
경기도,이천시,모가면,송곡리,4.0,1996-03-01,,
경기도,이천시,모가면,소사리,5.0,1996-03-01,,
경기도,이천시,모가면,양평리,6.0,1996-03-01,,
경기도,이천시,모가면,원두리,7.0,1996-03-01,,
경기도,이천시,모가면,소고리,8.0,1996-03-01,,
경기도,이천시,모가면,신갈리,9.0,1996-03-01,,
경기도,이천시,모가면,어농리,10.0,1996-03-01,,
경기도,이천시,모가면,두미리,11.0,1996-03-01,,
경기도,이천시,설성면,,24.0,1996-03-01,,
경기도,이천시,설성면,금당리,1.0,1996-03-01,,
경기도,이천시,설성면,장능리,2.0,1996-03-01,,
경기도,이천시,설성면,행죽리,3.0,1996-03-01,,
경기도,이천시,설성면,제요리,4.0,1996-03-01,,
경기도,이천시,설성면,신필리,5.0,1996-03-01,,
경기도,이천시,설성면,장천리,6.0,1996-03-01,,
경기도,이천시,설성면,자석리,7.0,1996-03-01,,
경기도,이천시,설성면,암산리,8.0,1996-03-01,,
경기도,이천시,설성면,송계리,9.0,1996-03-01,,
경기도,이천시,설성면,상봉리,10.0,1996-03-01,,
경기도,이천시,설성면,수산리,11.0,1996-03-01,,
경기도,이천시,설성면,대죽리,12.0,1996-03-01,,
경기도,이천시,율면,,25.0,1996-03-01,,
경기도,이천시,율면,고당리,1.0,1996-03-01,,
경기도,이천시,율면,신추리,2.0,1996-03-01,,
경기도,이천시,율면,본죽리,3.0,1996-03-01,,
경기도,이천시,율면,북두리,4.0,1996-03-01,,
경기도,이천시,율면,산양리,5.0,1996-03-01,,
경기도,이천시,율면,석산리,6.0,1996-03-01,,
경기도,이천시,율면,산성리,7.0,1996-03-01,,
경기도,이천시,율면,오성리,8.0,1996-03-01,,
경기도,이천시,율면,월포리,9.0,1996-03-01,,
경기도,이천시,율면,총곡리,10.0,1996-03-01,,
경기도,안성시,,,35.0,1998-04-01,,
경기도,안성시,봉산동,,1.0,1998-04-01,,
경기도,안성시,숭인동,,2.0,1998-04-01,,
경기도,안성시,영동,,3.0,1998-04-01,,
경기도,안성시,봉남동,,4.0,1998-04-01,,
경기도,안성시,구포동,,5.0,1998-04-01,,
경기도,안성시,동본동,,6.0,1998-04-01,,
경기도,안성시,명륜동,,7.0,1998-04-01,,
경기도,안성시,옥천동,,8.0,1998-04-01,,
경기도,안성시,낙원동,,9.0,1998-04-01,,
경기도,안성시,창전동,,10.0,1998-04-01,,
경기도,안성시,성남동,,11.0,1998-04-01,,
경기도,안성시,신흥동,,12.0,1998-04-01,,
경기도,안성시,인지동,,13.0,1998-04-01,,
경기도,안성시,금산동,,14.0,1998-04-01,,
경기도,안성시,연지동,,15.0,1998-04-01,,
경기도,안성시,대천동,,16.0,1998-04-01,,
경기도,안성시,서인동,,17.0,1998-04-01,,
경기도,안성시,석정동,,18.0,1998-04-01,,
경기도,안성시,아양동,,19.0,1998-04-01,,
경기도,안성시,금석동,,20.0,1998-04-01,,
경기도,안성시,계동,,21.0,1998-04-01,,
경기도,안성시,옥산동,,22.0,1998-04-01,,
경기도,안성시,사곡동,,23.0,1998-04-01,,
경기도,안성시,도기동,,24.0,1998-04-01,,
경기도,안성시,당왕동,,25.0,1998-04-01,,
경기도,안성시,가사동,,26.0,1998-04-01,,
경기도,안성시,가현동,,27.0,1998-04-01,,
경기도,안성시,신건지동,,28.0,1998-04-01,,
경기도,안성시,신소현동,,29.0,1998-04-01,,
경기도,안성시,신모산동,,30.0,1998-04-01,,
경기도,안성시,현수동,,31.0,1998-04-01,,
경기도,안성시,발화동,,32.0,1998-04-01,,
경기도,안성시,중리동,,33.0,1998-04-01,,
경기도,안성시,공도읍,,0.0,2001-06-01,,
경기도,안성시,공도읍,양기리,0.0,2001-06-01,,
경기도,안성시,공도읍,웅교리,0.0,2001-06-01,,
경기도,안성시,공도읍,신두리,0.0,2001-06-01,,
경기도,안성시,공도읍,중복리,0.0,2001-06-01,,
경기도,안성시,공도읍,용두리,0.0,2001-06-01,,
경기도,안성시,공도읍,승두리,0.0,2001-06-01,,
경기도,안성시,공도읍,건천리,0.0,2001-06-01,,
경기도,안성시,공도읍,불당리,0.0,2001-06-01,,
경기도,안성시,공도읍,만정리,0.0,2001-06-01,,
경기도,안성시,공도읍,마정리,0.0,2001-06-01,,
경기도,안성시,공도읍,진사리,0.0,2001-06-01,,
경기도,안성시,보개면,,34.0,1998-04-01,,
경기도,안성시,보개면,적가리,1.0,1998-04-01,,
경기도,안성시,보개면,기좌리,2.0,1998-04-01,,
경기도,안성시,보개면,북좌리,3.0,1998-04-01,,
경기도,안성시,보개면,상삼리,4.0,1998-04-01,,
경기도,안성시,보개면,신장리,5.0,1998-04-01,,
경기도,안성시,보개면,양복리,6.0,1998-04-01,,
경기도,안성시,보개면,오두리,7.0,1998-04-01,,
경기도,안성시,보개면,이전리,8.0,1998-04-01,,
경기도,안성시,보개면,불현리,9.0,1998-04-01,,
경기도,안성시,보개면,내방리,10.0,1998-04-01,,
경기도,안성시,보개면,동신리,11.0,1998-04-01,,
경기도,안성시,보개면,곡천리,12.0,1998-04-01,,
경기도,안성시,보개면,복평리,13.0,1998-04-01,,
경기도,안성시,보개면,구사리,14.0,1998-04-01,,
경기도,안성시,보개면,가율리,15.0,1998-04-01,,
경기도,안성시,보개면,신안리,16.0,1998-04-01,,
경기도,안성시,보개면,동평리,17.0,1998-04-01,,
경기도,안성시,보개면,남풍리,18.0,1998-04-01,,
경기도,안성시,보개면,북가현리,19.0,1998-04-01,,
경기도,안성시,금광면,,35.0,1998-04-01,,
경기도,안성시,금광면,내우리,1.0,1998-04-01,,
경기도,안성시,금광면,개산리,2.0,1998-04-01,,
경기도,안성시,금광면,장죽리,3.0,1998-04-01,,
경기도,안성시,금광면,상중리,4.0,1998-04-01,,
경기도,안성시,금광면,금광리,5.0,1998-04-01,,
경기도,안성시,금광면,현곡리,6.0,1998-04-01,,
